2023-02-12 10:07:31 |INFO  |SpringContextShutdownHook |ExecutorConfigurationSupport.java:208 |org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor |Shutting down ExecutorService 'applicationTaskExecutor'
2023-02-12 19:45:10 |INFO  |http-nio-8110-exec-9 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:10 |INFO  |http-nio-8110-exec-7 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:10 |INFO  |http-nio-8110-exec-6 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:10 |INFO  |http-nio-8110-exec-1 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:10 |INFO  |http-nio-8110-exec-3 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:10 |INFO  |http-nio-8110-exec-4 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:10 |INFO  |http-nio-8110-exec-10 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:10 |INFO  |http-nio-8110-exec-2 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:10 |INFO  |http-nio-8110-exec-5 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:10 |INFO  |http-nio-8110-exec-8 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:10 |INFO  |http-nio-8110-exec-9 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:10 |INFO  |http-nio-8110-exec-7 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:10 |INFO  |http-nio-8110-exec-6 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:10 |INFO  |http-nio-8110-exec-1 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:10 |INFO  |http-nio-8110-exec-3 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:10 |INFO  |http-nio-8110-exec-4 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:10 |INFO  |http-nio-8110-exec-10 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:10 |INFO  |http-nio-8110-exec-2 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:10 |INFO  |http-nio-8110-exec-5 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:10 |INFO  |http-nio-8110-exec-8 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:10 |INFO  |http-nio-8110-exec-9 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:10 |INFO  |http-nio-8110-exec-7 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:10 |INFO  |http-nio-8110-exec-6 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:10 |INFO  |http-nio-8110-exec-1 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:10 |INFO  |http-nio-8110-exec-3 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:10 |INFO  |http-nio-8110-exec-4 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:10 |INFO  |http-nio-8110-exec-10 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:10 |INFO  |http-nio-8110-exec-2 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:10 |INFO  |http-nio-8110-exec-5 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:10 |INFO  |http-nio-8110-exec-8 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:10 |INFO  |http-nio-8110-exec-9 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:10 |INFO  |http-nio-8110-exec-7 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:10 |INFO  |http-nio-8110-exec-6 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:10 |INFO  |http-nio-8110-exec-1 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:10 |INFO  |http-nio-8110-exec-3 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:10 |INFO  |http-nio-8110-exec-4 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:10 |INFO  |http-nio-8110-exec-10 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:10 |INFO  |http-nio-8110-exec-2 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:10 |INFO  |http-nio-8110-exec-5 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:10 |INFO  |http-nio-8110-exec-8 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:10 |INFO  |http-nio-8110-exec-9 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:10 |INFO  |http-nio-8110-exec-7 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:10 |INFO  |http-nio-8110-exec-6 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:10 |INFO  |http-nio-8110-exec-1 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:10 |INFO  |http-nio-8110-exec-3 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:10 |INFO  |http-nio-8110-exec-4 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:41 |INFO  |http-nio-8110-exec-10 |BaseLoadBalancer.java:197 |com.netflix.loadbalancer.BaseLoadBalancer |Client: service-oss instantiated a LoadBalancer: DynamicServerListLoadBalancer:{NFLoadBalancer:name=service-oss,current list of Servers=[],Load balancer stats=Zone stats: {},Server stats: []}ServerList:null
2023-02-12 19:45:41 |INFO  |http-nio-8110-exec-10 |DynamicServerListLoadBalancer.java:222 |com.netflix.loadbalancer.DynamicServerListLoadBalancer |Using serverListUpdater PollingServerListUpdater
2023-02-12 19:45:41 |INFO  |http-nio-8110-exec-10 |DynamicServerListLoadBalancer.java:150 |com.netflix.loadbalancer.DynamicServerListLoadBalancer |DynamicServerListLoadBalancer for client service-oss initialized: DynamicServerListLoadBalancer:{NFLoadBalancer:name=service-oss,current list of Servers=[192.168.1.2:8120],Load balancer stats=Zone stats: {unknown=[Zone:unknown;	Instance count:1;	Active connections count: 0;	Circuit breaker tripped count: 0;	Active connections per server: 0.0;]
},Server stats: [[Server:192.168.1.2:8120;	Zone:UNKNOWN;	Total Requests:0;	Successive connection failure:0;	Total blackout seconds:0;	Last connection made:Thu Jan 01 08:00:00 CST 1970;	First connection made: Thu Jan 01 08:00:00 CST 1970;	Active Connections:0;	total failure count in last (1000) msecs:0;	average resp time:0.0;	90 percentile resp time:0.0;	95 percentile resp time:0.0;	min resp time:0.0;	max resp time:0.0;	stddev resp time:0.0]
]}ServerList:com.alibaba.cloud.nacos.ribbon.NacosServerList@2c9e8b2c
2023-02-17 17:49:12 |INFO  |main |SpringApplication.java:655 |com.IT.service.edu.ServiceEduApplication |The following profiles are active: dev
2023-02-17 17:49:13 |INFO  |main |GenericScope.java:295 |org.springframework.cloud.context.scope.GenericScope |BeanFactory id=115f99ef-9599-3d8e-a56f-83745387365a
2023-02-17 17:49:13 |INFO  |main |PostProcessorRegistrationDelegate.java:330 |org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker |Bean 'com.IT.service.edu.feign.OssFileService' of type [org.springframework.cloud.openfeign.FeignClientFactoryBean] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-02-17 17:49:13 |INFO  |main |PostProcessorRegistrationDelegate.java:330 |org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker |Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-02-17 17:49:13 |INFO  |main |TomcatWebServer.java:92 |org.springframework.boot.web.embedded.tomcat.TomcatWebServer |Tomcat initialized with port(s): 8110 (http)
2023-02-17 17:49:13 |INFO  |main |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Initializing ProtocolHandler ["http-nio-8110"]
2023-02-17 17:49:13 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardService |Starting service [Tomcat]
2023-02-17 17:49:13 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardEngine |Starting Servlet engine: [Apache Tomcat/9.0.29]
2023-02-17 17:49:13 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.AprLifecycleListener |Loaded APR based Apache Tomcat Native library [1.2.35] using APR version [1.7.0].
2023-02-17 17:49:13 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.AprLifecycleListener |APR capabilities: IPv6 [true], sendfile [true], accept filters [false], random [true].
2023-02-17 17:49:13 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.AprLifecycleListener |APR/OpenSSL configuration: useAprConnector [false], useOpenSSL [true]
2023-02-17 17:49:13 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.AprLifecycleListener |OpenSSL successfully initialized [OpenSSL 1.1.1q  5 Jul 2022]
2023-02-17 17:49:14 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] |Initializing Spring embedded WebApplicationContext
2023-02-17 17:49:14 |INFO  |main |ServletWebServerApplicationContext.java:284 |org.springframework.web.context.ContextLoader |Root WebApplicationContext: initialization completed in 1202 ms
2023-02-17 17:49:14 |INFO  |main |PropertySourcedRequestMappingHandlerMapping.java:69 |springfox.documentation.spring.web.PropertySourcedRequestMappingHandlerMapping |Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2Controller#getDocumentation(String, HttpServletRequest)]
2023-02-17 17:49:14 |INFO  |main |URLConfigurationSource.java:122 |com.netflix.config.sources.URLConfigurationSource |To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2023-02-17 17:49:14 |INFO  |main |URLConfigurationSource.java:122 |com.netflix.config.sources.URLConfigurationSource |To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2023-02-17 17:49:15 |INFO  |main |ExecutorConfigurationSupport.java:171 |org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor |Initializing ExecutorService 'applicationTaskExecutor'
2023-02-17 17:49:15 |INFO  |main |ExecutorConfigurationSupport.java:171 |org.springframework.scheduling.concurrent.ThreadPoolTaskScheduler |Initializing ExecutorService
2023-02-17 17:49:15 |INFO  |main |DocumentationPluginsBootstrapper.java:147 |springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper |Context refreshed
2023-02-17 17:49:15 |INFO  |main |DocumentationPluginsBootstrapper.java:150 |springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper |Found 2 custom documentation plugin(s)
2023-02-17 17:49:15 |INFO  |main |ApiListingReferenceScanner.java:41 |springfox.documentation.spring.web.scanners.ApiListingReferenceScanner |Scanning for api listing references
2023-02-17 17:49:15 |INFO  |main |ApiListingReferenceScanner.java:41 |springfox.documentation.spring.web.scanners.ApiListingReferenceScanner |Scanning for api listing references
2023-02-17 17:49:15 |INFO  |main |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Starting ProtocolHandler ["http-nio-8110"]
2023-02-17 17:49:15 |INFO  |main |TomcatWebServer.java:204 |org.springframework.boot.web.embedded.tomcat.TomcatWebServer |Tomcat started on port(s): 8110 (http) with context path ''
2023-02-17 17:49:18 |INFO  |main |StartupInfoLogger.java:61 |com.IT.service.edu.ServiceEduApplication |Started ServiceEduApplication in 6.384 seconds (JVM running for 7.074)
2023-02-17 17:50:14 |INFO  |SpringContextShutdownHook |NacosServiceRegistry.java:74 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |De-registering from Nacos Server now...
2023-02-17 17:50:16 |INFO  |SpringContextShutdownHook |NacosServiceRegistry.java:93 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |De-registration finished.
2023-02-17 17:50:16 |INFO  |SpringContextShutdownHook |ExecutorConfigurationSupport.java:208 |org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor |Shutting down ExecutorService 'applicationTaskExecutor'
2023-02-17 17:50:19 |INFO  |main |SpringApplication.java:655 |com.IT.service.edu.ServiceEduApplication |The following profiles are active: dev
2023-02-17 17:50:20 |INFO  |main |GenericScope.java:295 |org.springframework.cloud.context.scope.GenericScope |BeanFactory id=115f99ef-9599-3d8e-a56f-83745387365a
2023-02-17 17:50:20 |INFO  |main |PostProcessorRegistrationDelegate.java:330 |org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker |Bean 'com.IT.service.edu.feign.OssFileService' of type [org.springframework.cloud.openfeign.FeignClientFactoryBean] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-02-17 17:50:20 |INFO  |main |PostProcessorRegistrationDelegate.java:330 |org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker |Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-02-17 17:50:20 |INFO  |main |TomcatWebServer.java:92 |org.springframework.boot.web.embedded.tomcat.TomcatWebServer |Tomcat initialized with port(s): 8110 (http)
2023-02-17 17:50:20 |INFO  |main |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Initializing ProtocolHandler ["http-nio-8110"]
2023-02-17 17:50:20 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardService |Starting service [Tomcat]
2023-02-17 17:50:20 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardEngine |Starting Servlet engine: [Apache Tomcat/9.0.29]
2023-02-17 17:50:20 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.AprLifecycleListener |Loaded APR based Apache Tomcat Native library [1.2.35] using APR version [1.7.0].
2023-02-17 17:50:20 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.AprLifecycleListener |APR capabilities: IPv6 [true], sendfile [true], accept filters [false], random [true].
2023-02-17 17:50:20 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.AprLifecycleListener |APR/OpenSSL configuration: useAprConnector [false], useOpenSSL [true]
2023-02-17 17:50:20 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.AprLifecycleListener |OpenSSL successfully initialized [OpenSSL 1.1.1q  5 Jul 2022]
2023-02-17 17:50:20 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] |Initializing Spring embedded WebApplicationContext
2023-02-17 17:50:20 |INFO  |main |ServletWebServerApplicationContext.java:284 |org.springframework.web.context.ContextLoader |Root WebApplicationContext: initialization completed in 909 ms
